,Codigo de via,Clase de la via,Particula de la via,Nombre de la via,Numero inicial del tramo,Numero final del tramo,Codigo postal
9789,315060,%CALLE%,DE LA ,%FUENTE CARRANTONA%,34,9998,28030
9790,315250,%CALLE%,DE LA ,%FUENTE DE LA CUESTA%,1,9999,28023
9791,315250,%CALLE%,DE LA ,%FUENTE DE LA CUESTA%,2,9998,28023
9792,315300,%CALLE%,DE LA ,%FUENTE CHICA%,1,17,28034
9793,315300,%CALLE%,DE LA ,%FUENTE CHICA%,19,9999,28034
9794,315300,%CALLE%,DE LA ,%FUENTE CHICA%,2,22,28034
9795,315300,%CALLE%,DE LA ,%FUENTE CHICA%,24,9998,28034
9796,315700,%CALLE%,DE LA ,%FUENTE DE LIMA%,1,9999,28024
9797,315700,%CALLE%,DE LA ,%FUENTE DE LIMA%,2,9998,28024
9798,315850,%CALLE%,DE LA ,%FUENTE DEL MOLINO%,1,9999,28023
9799,315850,%CALLE%,DE LA ,%FUENTE DEL MOLINO%,2,9998,28023
9800,315900,%CAMINO%,DE LA ,%FUENTE DE LA MORA%,1,9999,28050
9801,315900,%CAMINO%,DE LA ,%FUENTE DE LA MORA%,2,9998,28050
9802,316020,%CALLE%,DE    ,%FUENTE DE PIEDRA%,1,9999,28018
9803,316020,%CALLE%,DE    ,%FUENTE DE PIEDRA%,2,9998,28018
9804,316135,%CALLE%,DE LA ,%FUENTE DEL PERAL%,1,9999,28023
9805,316135,%CALLE%,DE LA ,%FUENTE DEL PERAL%,2,9998,28023
9806,316200,%AVENIDA%,DE    ,%FUENTELARREYNA%,1,9999,28035
9807,316200,%AVENIDA%,DE    ,%FUENTELARREYNA%,2,9998,28035
9808,316300,%CALLE%,DE LA ,%FUENTE DEL REY%,1,15,28023
9809,316300,%CALLE%,DE LA ,%FUENTE DEL REY%,17,9999,28023
9810,316300,%CALLE%,DE LA ,%FUENTE DEL REY%,2,32,28023
9811,316300,%CALLE%,DE LA ,%FUENTE DEL REY%,34,9998,28023
9812,316350,%CALLE%,DE LA ,%FUENTE DEL ROMERO%,1,9999,28023
9813,316350,%CALLE%,DE LA ,%FUENTE DEL ROMERO%,2,9998,28023
9814,316400,%CALLE%,DE LA ,%FUENTE DE SAN PEDRO%,1,9999,28032
9815,316400,%CALLE%,DE LA ,%FUENTE DE SAN PEDRO%,2,9998,28032
9816,316500,%CALLE%,DE    ,%FUENTE DEL SAZ%,1,9999,28016
9817,316500,%CALLE%,DE    ,%FUENTE DEL SAZ%,2,9998,28016
9818,316700,%CALLE%,DE LA ,%FUENTE DEL TIRO%,1,9999,28024
9819,316700,%CALLE%,DE LA ,%FUENTE DEL TIRO%,2,9998,28024
9820,316800,%CALLE%,DE LA ,%FUENTE DE TORREJONA%,1,9999,28042
9821,316800,%CALLE%,DE LA ,%FUENTE DE TORREJONA%,2,9998,28042
9822,316900,%CALLE%,DE    ,%FUENTELAHIGUERA%,1,9999,28022
9823,316900,%CALLE%,DE    ,%FUENTELAHIGUERA%,2,9998,28022
9824,317000,%CALLE%,DE    ,%FUENTELAPE�A%,1,9999,28037
9825,317000,%CALLE%,DE    ,%FUENTELAPE�A%,2,9998,28037
9826,317100,%CALLE%,DE    ,%FUENTELENCINA%,1,9999,28022
9827,317100,%CALLE%,DE    ,%FUENTELENCINA%,2,9998,28022
9828,317200,%CALLE%,DE    ,%FUENTELVIEJO%,1,9999,28022
9829,317200,%CALLE%,DE    ,%FUENTELVIEJO%,2,9998,28022
9830,317300,%CALLE%,DE    ,%FUENTEMILANOS%,1,9999,28035
9831,317300,%CALLE%,DE    ,%FUENTEMILANOS%,2,9998,28035
9832,317400,%CALLE%,DE    ,%FUENTENEBRO%,1,9999,28042
9833,317400,%CALLE%,DE    ,%FUENTENEBRO%,2,9998,28042
9834,317500,%CALLE%,DE    ,%FUENTENOVILLA%,1,9999,28022
9835,317500,%CALLE%,DE    ,%FUENTENOVILLA%,2,9998,28022
9836,317600,%CALLE%,DE    ,%FUENTEOVEJUNA%,1,9999,28011
9837,317600,%CALLE%,DE    ,%FUENTEOVEJUNA%,2,9998,28011
9838,317700,%CALLE%,DE    ,%FUENTEPELAYO%,1,9999,28034
9839,317700,%CALLE%,DE    ,%FUENTEPELAYO%,2,9998,28034
9840,317800,%CALLE%,DE    ,%FUENTERRABIA%,1,9999,28014
9841,317800,%CALLE%,DE    ,%FUENTERRABIA%,2,9998,28014
9842,317900,%CALLE%,DE LAS,%FUENTES%,1,9999,28013
9843,317900,%CALLE%,DE LAS,%FUENTES%,2,9998,28013
9844,317950,%PLAZA%,DE LAS,%FUENTES CLARAS%,1,9999,28022
9845,317950,%PLAZA%,DE LAS,%FUENTES CLARAS%,2,9998,28022
9846,318000,%CALLE%,DE    ,%FUENTESAUCO%,1,17,28024
9847,318000,%CALLE%,DE    ,%FUENTESAUCO%,19,9999,28024
9848,318000,%CALLE%,DE    ,%FUENTESAUCO%,2,32,28024
9849,318000,%CALLE%,DE    ,%FUENTESAUCO%,34,9998,28024
9850,318050,%CALLE%,DE    ,%FUENTESPINA%,1,9999,28031
9851,318050,%CALLE%,DE    ,%FUENTESPINA%,2,9998,28031
9852,318200,%GLORIETA%,DE    ,%FUENTIDUE�AS%,1,9999,28007
9853,318200,%GLORIETA%,DE    ,%FUENTIDUE�AS%,2,9998,28007
9854,318400,%AVENIDA%,DE LOS,%FUEROS%,1,3,28041
9855,318400,%AVENIDA%,DE LOS,%FUEROS%,5,9999,28041
9856,318400,%AVENIDA%,DE LOS,%FUEROS%,2,16,28041
9857,318400,%AVENIDA%,DE LOS,%FUEROS%,18,9998,28041
9858,318450,%CALLE%,DEL   ,%FUERTE DE NAVIDAD%,1,9999,28044
9859,318450,%CALLE%,DEL   ,%FUERTE DE NAVIDAD%,2,9998,28044
9860,318500,%CALLE%,DE    ,%FULGENCIO DE MIGUEL%,1,9999,28039
9861,318500,%CALLE%,DE    ,%FULGENCIO DE MIGUEL%,2,9998,28039
9862,318600,%CALLE%,DE LA ,%FUMISTERIA%,1,9999,28037
9863,318600,%CALLE%,DE LA ,%FUMISTERIA%,2,9998,28037
9864,318700,%PASAJE%,DE LA ,%FUNDACION%,1,9999,28028
9865,318700,%PASAJE%,DE LA ,%FUNDACION%,2,9998,28028
9866,318800,%CALLE%,DE LOS,%FUNDADORES%,1,29,28028
9867,318800,%CALLE%,DE LOS,%FUNDADORES%,31,9999,28028
9868,318800,%CALLE%,DE LOS,%FUNDADORES%,2,22,28028
9869,318800,%CALLE%,DE LOS,%FUNDADORES%,24,9998,28028
9870,318850,%CALLE%,DE LAS,%FUNDICIONES%,1,9999,28052
9871,318850,%CALLE%,DE LAS,%FUNDICIONES%,2,9998,28052
9872,319000,%CALLE%,DE    ,%LUIS I%,1,27,28031
9873,319000,%CALLE%,DE    ,%LUIS I%,29,51,28031
9874,319000,%CALLE%,DE    ,%LUIS I%,53,9999,28031
9875,319000,%CALLE%,DE    ,%LUIS I%,2,32,28031
9876,319000,%CALLE%,DE    ,%LUIS I%,34,54,28031
9877,319000,%CALLE%,DE    ,%LUIS I%,56,9998,28031
9878,319100,%CALLE%,      ,%G%,1,9999,28031
9879,319100,%CALLE%,      ,%G%,2,9998,28031
9880,319150,%TRAVESIA%,      ,%G%,1,9999,28031
9881,319150,%TRAVESIA%,      ,%G%,2,9998,28031
9882,319200,%CALLE%,DE    ,%GABASTI%,1,9999,28027
9883,319200,%CALLE%,DE    ,%GABASTI%,2,9998,28027
9884,319300,%CALLE%,DE    ,%GABINO JIMENO%,1,9999,28026
9885,319300,%CALLE%,DE    ,%GABINO JIMENO%,2,9998,28026
9886,319400,%CALLE%,DE    ,%GABRIEL ABREU%,1,9999,28028
9887,319400,%CALLE%,DE    ,%GABRIEL ABREU%,2,9998,28028
9888,319500,%CALLE%,DE    ,%GABRIEL DIEZ%,1,9999,28020
9889,319500,%CALLE%,DE    ,%GABRIEL DIEZ%,2,9998,28020
9890,319600,%CALLE%,DE    ,%GABRIEL Y GALAN%,1,9999,28002
9891,319600,%CALLE%,DE    ,%GABRIEL Y GALAN%,2,9998,28002
9892,319700,%CALLE%,DE    ,%GABRIEL GOMEZ%,1,9999,28044
9893,319700,%CALLE%,DE    ,%GABRIEL GOMEZ%,2,9998,28044
9894,319800,%CALLE%,DE    ,%GABRIEL LOBO%,1,25,28002
9895,319800,%CALLE%,DE    ,%GABRIEL LOBO%,27,9999,28002
9896,319800,%CALLE%,DE    ,%GABRIEL LOBO%,2,20,28002
9897,319800,%CALLE%,DE    ,%GABRIEL LOBO%,22,9998,28002
9898,319900,%PLAZA%,DE    ,%GABRIEL MIRO%,1,9999,28005
9899,319900,%PLAZA%,DE    ,%GABRIEL MIRO%,2,9998,28005
9900,320100,%CALLE%,DE    ,%GABRIEL PORTADALES%,1,9999,28029
9901,320100,%CALLE%,DE    ,%GABRIEL PORTADALES%,2,9998,28029
9902,320200,%CALLE%,DE    ,%GABRIEL RUIZ%,1,9999,28026
9903,320200,%CALLE%,DE    ,%GABRIEL RUIZ%,2,9998,28026
9904,320300,%CALLE%,DE    ,%GABRIEL USERA%,1,5,28026
9905,320300,%CALLE%,DE    ,%GABRIEL USERA%,7,21,28026
9906,320300,%CALLE%,DE    ,%GABRIEL USERA%,23,59,28026
9907,320300,%CALLE%,DE    ,%GABRIEL USERA%,61,9999,28026
9908,320300,%CALLE%,DE    ,%GABRIEL USERA%,2,6,28026
9909,320300,%CALLE%,DE    ,%GABRIEL USERA%,8,20,28026
9910,320300,%CALLE%,DE    ,%GABRIEL USERA%,22,68,28026
9911,320300,%CALLE%,DE    ,%GABRIEL USERA%,70,9998,28026
9912,320350,%CALLE%,DE    ,%GABRIELA MISTRAL%,1,9999,28035
9913,320350,%CALLE%,DE    ,%GABRIELA MISTRAL%,2,9998,28035
9914,320360,%CALLE%,DE    ,%GAINZA%,1,173,28041
9915,320360,%CALLE%,DE    ,%GAINZA%,175,299,28041
9916,320360,%CALLE%,DE    ,%GAINZA%,301,9999,28041
9917,320360,%CALLE%,DE    ,%GAINZA%,2,20,28041
9918,320360,%CALLE%,DE    ,%GAINZA%,22,22,28041
9919,320360,%CALLE%,DE    ,%GAINZA%,24,9998,28041
9920,320500,%CALLE%,DE    ,%GAIRA%,1,9999,28033
9921,320500,%CALLE%,DE    ,%GAIRA%,2,9998,28033
9922,320600,%CALLE%,DE    ,%GALAPA%,1,9999,28033
9923,320600,%CALLE%,DE    ,%GALAPA%,2,9998,28033
9924,320700,%CALLE%,DE    ,%GALATEA%,1,9999,28042
9925,320700,%CALLE%,DE    ,%GALATEA%,2,9998,28042
9926,320750,%AVENIDA%,DE LA ,%GALAXIA%,1,9999,28023
9927,320750,%AVENIDA%,DE LA ,%GALAXIA%,2,9998,28023
9928,320800,%CALLE%,DE    ,%GALDO%,1,9999,28013
9929,320800,%CALLE%,DE    ,%GALDO%,2,9998,28013
9930,320900,%CALLE%,DE LA ,%GALENA%,1,9999,28021
9931,320900,%CALLE%,DE LA ,%GALENA%,2,9998,28021
9932,321100,%CALLE%,DEL   ,%GALEON%,1,9999,28042
9933,321100,%CALLE%,DEL   ,%GALEON%,2,10,28042
9934,321100,%CALLE%,DEL   ,%GALEON%,12,9998,28042
9935,321150,%CALLE%,DE    ,%LOS GALEOTE%,1,9999,28032
9936,321150,%CALLE%,DE    ,%LOS GALEOTE%,2,9998,28032
9937,321200,%CALLE%,DE LA ,%GALERA%,1,15,28042
9938,321200,%CALLE%,DE LA ,%GALERA%,17,9999,28042
9939,321200,%CALLE%,DE LA ,%GALERA%,2,10,28042
9940,321200,%CALLE%,DE LA ,%GALERA%,12,9998,28042
9941,321300,%CALLE%,DE LA ,%GALERIA DE ROBLES%,1,9999,28004
9942,321300,%CALLE%,DE LA ,%GALERIA DE ROBLES%,2,9998,28004
9943,321500,%CALLE%,DE    ,%GALIANA%,1,11,28011
9944,321500,%CALLE%,DE    ,%GALIANA%,13,9999,28011
9945,321500,%CALLE%,DE    ,%GALIANA%,2,28,28011
9946,321500,%CALLE%,DE    ,%GALIANA%,30,9998,28011
9947,321550,%CALLE%,DE    ,%GALICIA%,1,3,28024
9948,321550,%CALLE%,DE    ,%GALICIA%,5,9999,28024
9949,321550,%CALLE%,DE    ,%GALICIA%,2,4,28024
9950,321550,%CALLE%,DE    ,%GALICIA%,6,9998,28024
9951,321900,%CALLE%,DE    ,%GALILEO%,1,73,28015
9952,321900,%CALLE%,DE    ,%GALILEO%,75,85,28015
9953,321900,%CALLE%,DE    ,%GALILEO%,87,9999,28003
9954,321900,%CALLE%,DE    ,%GALILEO%,2,86,28015
9955,321900,%CALLE%,DE    ,%GALILEO%,88,100,28015
9956,321900,%CALLE%,DE    ,%GALILEO%,102,9998,28003
9957,322000,%CALLE%,DE    ,%GALLARZA%,1,9999,28002
9958,322000,%CALLE%,DE    ,%GALLARZA%,2,9998,28002
9959,322100,%CALLE%,DE LOS,%GALLEGOS%,1,9999,28032
9960,322100,%CALLE%,DE LOS,%GALLEGOS%,2,9998,28032
9961,322200,%CALLE%,DE    ,%FERNANDO MORA%,1,9999,28019
9962,322200,%CALLE%,DE    ,%FERNANDO MORA%,2,9998,28019
9963,322300,%CALLE%,DEL   ,%GALLO%,1,9999,28032
9964,322300,%CALLE%,DEL   ,%GALLO%,2,9998,28032
9965,322400,%CALLE%,DE    ,%EL GALLO%,1,9999,28043
9966,322400,%CALLE%,DE    ,%EL GALLO%,2,9998,28043
9967,322550,%CALLE%,DE    ,%GALLUR%,1,9999,28047
9968,322550,%CALLE%,DE    ,%GALLUR%,2,9998,28047
9969,322551,%CUESTA%,DEL   ,%GALBAN%,1,9999,28023
9970,322551,%CUESTA%,DEL   ,%GALBAN%,2,9998,28023
9971,322575,%CALLE%,DE    ,%GALVEZ%,1,9999,28044
9972,322575,%CALLE%,DE    ,%GALVEZ%,2,9998,28044
9973,322600,%CAMINO%,DE    ,%GANAPANES%,1,23,28035
9974,322600,%CAMINO%,DE    ,%GANAPANES%,25,9999,28035
9975,322600,%CAMINO%,DE    ,%GANAPANES%,2,9998,28035
9976,322800,%PLAZA%,DE    ,%GANDARA DE ORO%,1,9999,28019
9977,322800,%PLAZA%,DE    ,%GANDARA DE ORO%,2,9998,28019
9978,322900,%CALLE%,DE    ,%GANDIA%,1,9999,28007
9979,322900,%CALLE%,DE    ,%GANDIA%,2,9998,28007
9980,322950,%CALLE%,DE    ,%GANDO%,1,7,28044
9981,322950,%CALLE%,DE    ,%GANDO%,9,9999,28044
9982,322950,%CALLE%,DE    ,%GANDO%,2,16,28044
9983,322950,%CALLE%,DE    ,%GANDO%,18,9998,28044
9984,323000,%CALLE%,DEL   ,%GANGES%,1,9999,28027
9985,323000,%CALLE%,DEL   ,%GANGES%,2,9998,28027
9986,323350,%CALLE%,DE    ,%GANIMEDES%,1,9999,28023
9987,323350,%CALLE%,DE    ,%GANIMEDES%,2,9998,28023
9988,323700,%CALLE%,DE LA ,%GARCETA%,1,9,28019
9989,323700,%CALLE%,DE LA ,%GARCETA%,11,9999,28019
9990,323700,%CALLE%,DE LA ,%GARCETA%,2,14,28019
9991,323700,%CALLE%,DE LA ,%GARCETA%,16,9998,28019
9992,323800,%CALLE%,DE    ,%GARCI-NU�O%,1,9999,28029
9993,323800,%CALLE%,DE    ,%GARCI-NU�O%,2,9998,28029
9994,323900,%CALLEJON%,DE    ,%GARCIA CEA%,1,9999,28020
9995,323900,%CALLEJON%,DE    ,%GARCIA CEA%,2,9998,28020
9996,324100,%CALLE%,DE    ,%GARCIA GUTIERREZ%,1,9999,28004
9997,324100,%CALLE%,DE    ,%GARCIA GUTIERREZ%,2,9998,28004
9998,324200,%PLAZA%,DE    ,%GARCIA IBARROLA%,1,9999,28016
9999,324200,%PLAZA%,DE    ,%GARCIA IBARROLA%,2,9998,28016
10000,324300,%CALLE%,DE    ,%GARCIA LUNA%,1,15,28002
10001,324300,%CALLE%,DE    ,%GARCIA LUNA%,17,9999,28002
10002,324300,%CALLE%,DE    ,%GARCIA LUNA%,2,16,28002
10003,324300,%CALLE%,DE    ,%GARCIA LUNA%,18,9998,28002
10004,324400,%CALLE%,DE    ,%GARCIA LLAMAS%,1,9999,28053
10005,324400,%CALLE%,DE    ,%GARCIA LLAMAS%,2,9998,28053
10006,324800,%CALLE%,DE    ,%GARCIA MIRANDA%,1,9999,28018
10007,324800,%CALLE%,DE    ,%GARCIA MIRANDA%,2,9998,28018
10008,325000,%CALLE%,DE    ,%PABLO GARGALLO%,1,55,28035
10009,325000,%CALLE%,DE    ,%PABLO GARGALLO%,57,9999,28035
10010,325000,%CALLE%,DE    ,%PABLO GARGALLO%,2,36,28035
10011,325000,%CALLE%,DE    ,%PABLO GARGALLO%,38,9998,28035
10012,325100,%CALLE%,DE    ,%GARCIA MOLINAS%,1,9999,28015
10013,325100,%CALLE%,DE    ,%GARCIA MOLINAS%,2,9998,28015
10014,325200,%CALLE%,DE    ,%ROBERT CAPA%,1,9999,28024
10015,325200,%CALLE%,DE    ,%ROBERT CAPA%,2,9998,28024
10016,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,1,19,28010
10017,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,21,23,28010
10018,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,25,57,28010
10019,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,59,9999,28010
10020,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,2,20,28010
10021,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,22,30,28010
10022,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,32,82,28010
10023,325300,%CALLE%,DE    ,%GARCIA DE PAREDES%,84,9998,28010
10024,325400,%CALLE%,DE    ,%GARCIA DE LA PARRA%,1,9999,28023
10025,325400,%CALLE%,DE    ,%GARCIA DE LA PARRA%,2,9998,28023
10026,325500,%GLORIETA%,DE    ,%GARCIA PLAZA%,1,9999,28025
10027,325500,%GLORIETA%,DE    ,%GARCIA PLAZA%,2,9998,28025
10028,325600,%CALLE%,DE    ,%GARCIA QUINTANILLA%,1,9999,28027
10029,325600,%CALLE%,DE    ,%GARCIA QUINTANILLA%,2,9998,28027
10030,325700,%CALLE%,DE    ,%GARCIA SALAZAR%,1,9999,28017
10031,325700,%CALLE%,DE    ,%GARCIA SALAZAR%,2,9998,28017
10032,325800,%CALLE%,DE    ,%GARCIA TREVI�O%,1,9999,28023
10033,325800,%CALLE%,DE    ,%GARCIA TREVI�O%,2,9998,28023
10034,325900,%CALLE%,DE    ,%GARCILASO%,1,9999,28010
10035,325900,%CALLE%,DE    ,%GARCILASO%,2,9998,28010
10036,326000,%CALLE%,DE LAS,%GARDENIAS%,1,9999,28039
10037,326000,%CALLE%,DE LAS,%GARDENIAS%,2,9998,28039
10038,326100,%CALLE%,DEL   ,%GARELLANO%,1,9999,28039
10039,326100,%CALLE%,DEL   ,%GARELLANO%,2,9998,28039
10040,326200,%CALLE%,DE    ,%GARGANCHON%,1,311,28042
10041,326200,%CALLE%,DE    ,%GARGANCHON%,313,9999,28042
10042,326200,%CALLE%,DE    ,%GARGANCHON%,2,9998,28042
10043,326300,%CALLE%,DE LA ,%GARGANTA DE AISA%,1,9999,28038
10044,326300,%CALLE%,DE LA ,%GARGANTA DE AISA%,2,9998,28038
10045,326400,%CALLE%,DE LAS,%GARGANTAS%,1,9999,28002
10046,326400,%CALLE%,DE LAS,%GARGANTAS%,2,9998,28002
10047,326500,%CALLE%,DE    ,%GARIBAY%,1,9999,28007
10048,326500,%CALLE%,DE    ,%GARIBAY%,2,9998,28007
10049,326600,%CALLE%,DE LA ,%GARITA%,1,9999,28048
10050,326600,%CALLE%,DE LA ,%GARITA%,2,9998,28048
10051,326700,%CALLE%,DE    ,%GARMUR%,1,9999,28027
10052,326700,%CALLE%,DE    ,%GARMUR%,2,9998,28027
10053,326750,%CALLE%,DE    ,%GARROVILLAS%,1,9999,28044
10054,326750,%CALLE%,DE    ,%GARROVILLAS%,2,9998,28044
10055,326776,%CALLE%,DE LA ,%GARZA%,1,9999,28023
10056,326776,%CALLE%,DE LA ,%GARZA%,2,9998,28023
10057,326800,%CALLE%,DE    ,%GASCUE�A%,1,9999,28022
10058,326800,%CALLE%,DE    ,%GASCUE�A%,2,9998,28022
10059,326900,%CALLE%,DEL   ,%GASOMETRO%,1,9999,28005
10060,326900,%CALLE%,DEL   ,%GASOMETRO%,2,12,28005
10061,326900,%CALLE%,DEL   ,%GASOMETRO%,14,9998,28005
10062,327100,%TRAVESIA%,DE LA ,%GAVIA%,1,9999,28031
10063,327100,%TRAVESIA%,DE LA ,%GAVIA%,2,9998,28031
10064,327200,%CALLE%,DE LA ,%GAVIA SECA%,1,13,28031
10065,327200,%CALLE%,DE LA ,%GAVIA SECA%,15,9999,28031
10066,327200,%CALLE%,DE LA ,%GAVIA SECA%,2,14,28031
10067,327200,%CALLE%,DE LA ,%GAVIA SECA%,16,9998,28031
10068,327250,%TRAVESIA%,DE LA ,%GAVIA SECA%,1,9999,28031
10069,327250,%TRAVESIA%,DE LA ,%GAVIA SECA%,2,9998,28031
10070,327401,%CALLE%,DE LA ,%FOCHA%,1,9999,28023
10071,327401,%CALLE%,DE LA ,%FOCHA%,2,9998,28023
10072,327450,%CALLE%,DE    ,%GAVILANES%,1,7,28035
10073,327450,%CALLE%,DE    ,%GAVILANES%,9,9999,28035
10074,327450,%CALLE%,DE    ,%GAVILANES%,2,6,28035
10075,327450,%CALLE%,DE    ,%GAVILANES%,8,9998,28035
10076,327500,%CALLE%,DE LA ,%GAVIOTA%,1,23,28025
10077,327500,%CALLE%,DE LA ,%GAVIOTA%,25,9999,28025
10078,327500,%CALLE%,DE LA ,%GAVIOTA%,2,34,28025
10079,327500,%CALLE%,DE LA ,%GAVIOTA%,36,9998,28025
10080,327700,%CALLE%,DE    ,%GAZTAMBIDE%,1,77,28015
10081,327700,%CALLE%,DE    ,%GAZTAMBIDE%,79,89,28003
10082,327700,%CALLE%,DE    ,%GAZTAMBIDE%,91,9999,28003
10083,327700,%CALLE%,DE    ,%GAZTAMBIDE%,2,64,28015
10084,327700,%CALLE%,DE    ,%GAZTAMBIDE%,66,78,28003
10085,327700,%CALLE%,DE    ,%GAZTAMBIDE%,80,9998,28003
10086,327900,%PLAZA%,DE    ,%GELSA DE EBRO%,1,9999,28047
10087,327900,%PLAZA%,DE    ,%GELSA DE EBRO%,2,9998,28047
10088,328000,%CALLE%,DE    ,%GEMINIS%,1,7,28042
10089,328000,%CALLE%,DE    ,%GEMINIS%,9,9999,28042
10090,328000,%CALLE%,DE    ,%GEMINIS%,2,8,28042
10091,328000,%CALLE%,DE    ,%GEMINIS%,10,9998,28042
10092,328200,%CALLE%,DE LA ,%GENCIANA%,1,31,28039
10093,328200,%CALLE%,DE LA ,%GENCIANA%,33,9999,28039
10094,328200,%CALLE%,DE LA ,%GENCIANA%,2,30,28039
10095,328200,%CALLE%,DE LA ,%GENCIANA%,32,9998,28039
10096,328300,%AVENIDA%,      ,%GENERAL%,1,9999,28042
10097,328300,%AVENIDA%,      ,%GENERAL%,2,9998,28042
10098,328350,%CALLE%,DE    ,%LUIS PARET%,1,9999,28045
10099,328350,%CALLE%,DE    ,%LUIS PARET%,2,9998,28045
10100,328400,%CALLE%,DEL   ,%GENERAL ALVAREZ DE CASTRO%,1,21,28010
10101,328400,%CALLE%,DEL   ,%GENERAL ALVAREZ DE CASTRO%,23,9999,28010
10102,328400,%CALLE%,DEL   ,%GENERAL ALVAREZ DE CASTRO%,2,22,28010
10103,328400,%CALLE%,DEL   ,%GENERAL ALVAREZ DE CASTRO%,24,9998,28010
10104,328500,%GLORIETA%,DEL   ,%GENERAL ALVAREZ DE CASTRO%,1,9999,28010
10105,328500,%GLORIETA%,DEL   ,%GENERAL ALVAREZ DE CASTRO%,2,9998,28010
10106,328600,%CALLE%,DEL   ,%GENERAL AMPUDIA%,1,3,28003
10107,328600,%CALLE%,DEL   ,%GENERAL AMPUDIA%,5,9999,28003
10108,328600,%CALLE%,DEL   ,%GENERAL AMPUDIA%,2,10,28003
10109,328600,%CALLE%,DEL   ,%GENERAL AMPUDIA%,12,9998,28003
10110,328700,%CALLE%,DEL   ,%GENERAL ARANAZ%,1,31,28027
10111,328700,%CALLE%,DEL   ,%GENERAL ARANAZ%,33,45,28027
10112,328700,%CALLE%,DEL   ,%GENERAL ARANAZ%,47,107,28027
10113,328700,%CALLE%,DEL   ,%GENERAL ARANAZ%,109,9999,28043
10114,328700,%CALLE%,DEL   ,%GENERAL ARANAZ%,2,38,28027
10115,328700,%CALLE%,DEL   ,%GENERAL ARANAZ%,40,48,28027
10116,328700,%CALLE%,DEL   ,%GENERAL ARANAZ%,50,9998,28027
10117,328800,%CALLE%,DE    ,%MATILDE LANDA%,1,15,28029
10118,328800,%CALLE%,DE    ,%MATILDE LANDA%,17,9999,28029
10119,328800,%CALLE%,DE    ,%MATILDE LANDA%,2,20,28029
10120,328800,%CALLE%,DE    ,%MATILDE LANDA%,22,9998,28029
10121,328900,%ESCALINATA%,DE    ,%MATILDE LANDA%,1,9999,28029
10122,328900,%ESCALINATA%,DE    ,%MATILDE LANDA%,2,9998,28029
10123,328925,%CALLE%,DEL   ,%GENERAL ARRANDO%,1,13,28010
10124,328925,%CALLE%,DEL   ,%GENERAL ARRANDO%,15,9999,28010
10125,328925,%CALLE%,DEL   ,%GENERAL ARRANDO%,2,20,28010
10126,328925,%CALLE%,DEL   ,%GENERAL ARRANDO%,22,9998,28010
10127,328950,%CALLE%,DE LA ,%POETA ANGELA FIGUERA%,1,9999,28003
10128,328950,%CALLE%,DE LA ,%POETA ANGELA FIGUERA%,2,9998,28003
10129,329000,%CALLE%,DE    ,%CLARA CAMPOAMOR%,1,11,28025
10130,329000,%CALLE%,DE    ,%CLARA CAMPOAMOR%,13,39,28025
10131,329000,%CALLE%,DE    ,%CLARA CAMPOAMOR%,41,9999,28025
10132,329000,%CALLE%,DE    ,%CLARA CAMPOAMOR%,2,9998,28025
10133,329100,%CALLE%,DEL   ,%GENERAL CABRERA%,1,9999,28020
10134,329100,%CALLE%,DEL   ,%GENERAL CABRERA%,2,9998,28020
10135,329200,%CALLE%,DEL   ,%GENERAL CADENAS CAMPOS%,1,9999,28039
10136,329200,%CALLE%,DEL   ,%GENERAL CADENAS CAMPOS%,2,9998,28039
10137,329300,%CALLE%,DEL   ,%GENERAL CASTA�OS%,1,9999,28004
10138,329300,%CALLE%,DEL   ,%GENERAL CASTA�OS%,2,9998,28004
10139,329400,%CALLE%,DE    ,%MAX AUB%,1,9999,28003
10140,329400,%CALLE%,DE    ,%MAX AUB%,2,9998,28003
10141,329450,%CALLE%,DEL   ,%GENERAL DIAZ PORLIER%,1,13,28001
10142,329450,%CALLE%,DEL   ,%GENERAL DIAZ PORLIER%,15,53,28001
10143,329450,%CALLE%,DEL   ,%GENERAL DIAZ PORLIER%,55,9999,28006
10144,329450,%CALLE%,DEL   ,%GENERAL DIAZ PORLIER%,2,6,28001
10145,329450,%CALLE%,DEL   ,%GENERAL DIAZ PORLIER%,8,54,28001
10146,329450,%CALLE%,DEL   ,%GENERAL DIAZ PORLIER%,56,9998,28006
10147,329500,%AVENIDA%,DE    ,%LAS AGUILAS%,1,25,28044
10148,329500,%AVENIDA%,DE    ,%LAS AGUILAS%,27,61,28044
10149,329500,%AVENIDA%,DE    ,%LAS AGUILAS%,63,97,28044
10150,329500,%AVENIDA%,DE    ,%LAS AGUILAS%,99,145,28044
10151,329500,%AVENIDA%,DE    ,%LAS AGUILAS%,147,161,28044
10152,329500,%AVENIDA%,DE    ,%LAS AGUILAS%,163,9999,28044
10153,329500,%AVENIDA%,DE    ,%LAS AGUILAS%,2,10,28044
