Codigo de via;Clase de la via;Particula de la via;Nombre de la via;Tipo de tramo ;Nombre de la aproximacion;Numero inicial del tramo;Calificador del numero inicial del tramo;Numero final del tramo;Calificador del numero final del tramo;Codigo postal;Seccion de carteria
813;CALLE                   ;DEL   ;RIO CORRIENTES                                  ;par  ;NUM;2;  ;9998;  ;28018;N/D
814;CALLE                   ;DEL   ;RIO CHICO                                       ;impar;NUM;1;  ;9999;  ;28018;N/D
814;CALLE                   ;DEL   ;RIO CHICO                                       ;par  ;NUM;2;  ;9998;  ;28018;N/D
815;CALLE                   ;DEL   ;RIO JACUI                                       ;impar;NUM;1;  ;9999;  ;28018;N/D
815;CALLE                   ;DEL   ;RIO JACUI                                       ;par  ;NUM;2;  ;9998;  ;28018;N/D
816;CALLE                   ;DEL   ;LAGO CALAFATE                                   ;impar;NUM;1;  ;9999;  ;28018;N/D
816;CALLE                   ;DEL   ;LAGO CALAFATE                                   ;par  ;NUM;2;  ;9998;  ;28018;N/D
817;CALLE                   ;DEL   ;GOLFO DE GUAYAQUIL                              ;impar;NUM;1;  ;9999;  ;28018;N/D
817;CALLE                   ;DEL   ;GOLFO DE GUAYAQUIL                              ;par  ;NUM;2;  ;9998;  ;28018;N/D
818;CALLE                   ;DEL   ;LAGO MARACAIBO                                  ;impar;NUM;1;  ;9999;  ;28018;N/D
818;CALLE                   ;DEL   ;LAGO MARACAIBO                                  ;par  ;NUM;2;  ;9998;  ;28018;N/D
819;CALLE                   ;DEL   ;RIO ESMERALDA                                   ;impar;NUM;1;  ;17;  ;28018;N/D
819;CALLE                   ;DEL   ;RIO ESMERALDA                                   ;impar;NUM;19;  ;9999;  ;28018;N/D
819;CALLE                   ;DEL   ;RIO ESMERALDA                                   ;par  ;NUM;2;  ;22;  ;28018;N/D
819;CALLE                   ;DEL   ;RIO ESMERALDA                                   ;par  ;NUM;24;  ;9998;  ;28018;N/D
820;CALLE                   ;DEL   ;GOLFO DE DARIEN                                 ;impar;NUM;1;  ;13;  ;28018;N/D
820;CALLE                   ;DEL   ;GOLFO DE DARIEN                                 ;impar;NUM;15;  ;9999;  ;28018;N/D
820;CALLE                   ;DEL   ;GOLFO DE DARIEN                                 ;par  ;NUM;2;  ;16;  ;28018;N/D
820;CALLE                   ;DEL   ;GOLFO DE DARIEN                                 ;par  ;NUM;18;  ;9998;  ;28018;N/D
821;CALLE                   ;DEL   ;LAGO MIRIM                                      ;impar;NUM;1;  ;9999;  ;28018;N/D
821;CALLE                   ;DEL   ;LAGO MIRIM                                      ;par  ;NUM;2;  ;9998;  ;28018;N/D
822;CALLE                   ;DEL   ;LAGO NICARAGUA                                  ;impar;NUM;1;  ;9999;  ;28018;N/D
822;CALLE                   ;DEL   ;LAGO NICARAGUA                                  ;par  ;NUM;2;  ;9998;  ;28018;N/D
823;CALLE                   ;DEL   ;LAGO SAN MARTIN                                 ;impar;NUM;1;  ;9;  ;28018;N/D
823;CALLE                   ;DEL   ;LAGO SAN MARTIN                                 ;impar;NUM;11;  ;9999;  ;28018;N/D
823;CALLE                   ;DEL   ;LAGO SAN MARTIN                                 ;par  ;NUM;2;  ;8;  ;28018;N/D
823;CALLE                   ;DEL   ;LAGO SAN MARTIN                                 ;par  ;NUM;10;  ;9998;  ;28018;N/D
824;CALLE                   ;DEL   ;RIO COLORADO                                    ;impar;NUM;1;  ;9999;  ;28018;N/D
824;CALLE                   ;DEL   ;RIO COLORADO                                    ;par  ;NUM;2;  ;9998;  ;28018;N/D
825;PASAJE                  ;DE LA ;TIERRUCA                                        ;impar;NUM;1;  ;9999;  ;28018;N/D
825;PASAJE                  ;DE LA ;TIERRUCA                                        ;par  ;NUM;2;  ;9998;  ;28018;N/D
826;CALLE                   ;DE    ;MARTINEZ MOLINA                                 ;impar;NUM;1;  ;9999;  ;28027;N/D
826;CALLE                   ;DE    ;MARTINEZ MOLINA                                 ;par  ;NUM;2;  ;9998;  ;28027;N/D
827;CALLE                   ;DE    ;PATONES                                         ;impar;NUM;1;  ;9999;  ;28034;N/D
827;CALLE                   ;DE    ;PATONES                                         ;par  ;NUM;2;  ;9998;  ;28034;N/D
828;PLAZA                   ;DEL   ;DOCTOR BARRAQUER                                ;impar;NUM;1;  ;9999;  ;28035;N/D
828;PLAZA                   ;DEL   ;DOCTOR BARRAQUER                                ;par  ;NUM;2;  ;9998;  ;28035;N/D
829;CALLE                   ;DE    ;ANTONIORROBLES                                  ;impar;NUM;1;  ;9999;  ;28034;N/D
829;CALLE                   ;DE    ;ANTONIORROBLES                                  ;par  ;NUM;2;  ;9998;  ;28034;N/D
830;PASAJE                  ;DE    ;SANTA FELICIDAD                                 ;impar;NUM;1;  ;9999;  ;28017;N/D
830;PASAJE                  ;DE    ;SANTA FELICIDAD                                 ;par  ;NUM;2;  ;9998;  ;28017;N/D
831;AVENIDA                 ;DEL   ;PLANETARIO                                      ;impar;NUM;1;  ;13;  ;28045;N/D
831;AVENIDA                 ;DEL   ;PLANETARIO                                      ;impar;NUM;15;  ;9999;  ;28045;N/D
831;AVENIDA                 ;DEL   ;PLANETARIO                                      ;par  ;NUM;2;  ;16;  ;28045;N/D
831;AVENIDA                 ;DEL   ;PLANETARIO                                      ;par  ;NUM;18;  ;9998;  ;28045;N/D
832;CALLE                   ;DE    ;MIGUEL DE UNAMUNO                               ;impar;NUM;1;  ;9999;  ;28017;N/D
832;CALLE                   ;DE    ;MIGUEL DE UNAMUNO                               ;par  ;NUM;2;  ;9998;  ;28017;N/D
833;GLORIETA                ;DE    ;FRANCISCO DE LAS CABEZAS                        ;impar;NUM;1;  ;9999;  ;28027;N/D
833;GLORIETA                ;DE    ;FRANCISCO DE LAS CABEZAS                        ;par  ;NUM;2;  ;9998;  ;28027;N/D
834;GLORIETA                ;DE    ;RICARDO VELAZQUEZ BOSCO                         ;impar;NUM;1;  ;9999;  ;28027;N/D
834;GLORIETA                ;DE    ;RICARDO VELAZQUEZ BOSCO                         ;par  ;NUM;2;  ;9998;  ;28027;N/D
835;PUENTE                  ;DE    ;FELIPE JUVARA                                   ;impar;NUM;1;  ;9999;  ;28027;N/D
835;PUENTE                  ;DE    ;FELIPE JUVARA                                   ;par  ;NUM;2;  ;9999;  ;28027;N/D
836;CALLE                   ;DEL   ;MARQUESADO DE SANTA MARTA                       ;impar;NUM;1;  ;9999;  ;28027;N/D
836;CALLE                   ;DEL   ;MARQUESADO DE SANTA MARTA                       ;par  ;NUM;2;  ;9998;  ;28027;N/D
837;CALLE                   ;DE    ;JUAN RIZI                                       ;impar;NUM;1;  ;9999;  ;28027;N/D
837;CALLE                   ;DE    ;JUAN RIZI                                       ;par  ;NUM;2;  ;9998;  ;28027;N/D
838;CALLE                   ;DE    ;AGUETOL                                         ;impar;NUM;1;  ;5;  ;28042;N/D
838;CALLE                   ;DE    ;AGUETOL                                         ;impar;NUM;7;  ;9999;  ;28042;N/D
838;CALLE                   ;DE    ;AGUETOL                                         ;par  ;NUM;2;  ;8;  ;28042;N/D
838;CALLE                   ;DE    ;AGUETOL                                         ;par  ;NUM;10;  ;9998;  ;28042;N/D
839;CALLE                   ;DE    ;ARTEMISA                                        ;impar;NUM;1;  ;9999;  ;28042;N/D
839;CALLE                   ;DE    ;ARTEMISA                                        ;par  ;NUM;2;  ;9998;  ;28042;N/D
840;CALLE                   ;DE    ;ARIADNA                                         ;impar;NUM;1;  ;9999;  ;28042;N/D
840;CALLE                   ;DE    ;ARIADNA                                         ;par  ;NUM;2;  ;9998;  ;28042;N/D
841;TRAVESIA                ;DE    ;MARIA ZAMBRANO                                  ;impar;NUM;1;  ;9999;  ;28027;N/D
841;TRAVESIA                ;DE    ;MARIA ZAMBRANO                                  ;par  ;NUM;2;  ;9998;  ;28027;N/D
842;CALLE                   ;DE    ;VALCOTOS                                        ;impar;NUM;1;  ;9999;  ;28023;N/D
842;CALLE                   ;DE    ;VALCOTOS                                        ;par  ;NUM;2;  ;9998;  ;28023;N/D
843;CALLE                   ;DE    ;VALDEZCARAY                                     ;impar;NUM;1;  ;9999;  ;28023;N/D
843;CALLE                   ;DE    ;VALDEZCARAY                                     ;par  ;NUM;2;  ;9998;  ;28023;N/D
844;CALLE                   ;DE    ;VALDELINARES                                    ;impar;NUM;1;  ;9999;  ;28023;N/D
844;CALLE                   ;DE    ;VALDELINARES                                    ;par  ;NUM;2;  ;9998;  ;28023;N/D
845;CALLE                   ;DE LA ;ISLA DE TAGOMAGO                                ;impar;NUM;1;  ;9999;  ;28035;N/D
845;CALLE                   ;DE LA ;ISLA DE TAGOMAGO                                ;par  ;NUM;2;  ;9998;  ;28035;N/D
846;CALLE                   ;DE LA ;ISLA DE ALEGRANZA                               ;impar;NUM;1;  ;9999;  ;28035;N/D
846;CALLE                   ;DE LA ;ISLA DE ALEGRANZA                               ;par  ;NUM;2;  ;9998;  ;28035;N/D
847;CALLE                   ;DE    ;HOCES DE LA HERMIDA                             ;impar;NUM;1;  ;9999;  ;28023;N/D
847;CALLE                   ;DE    ;HOCES DE LA HERMIDA                             ;par  ;NUM;2;  ;9998;  ;28023;N/D
848;CALLE                   ;DE    ;VALLTER                                         ;impar;NUM;1;  ;9999;  ;28023;N/D
848;CALLE                   ;DE    ;VALLTER                                         ;par  ;NUM;2;  ;9998;  ;28023;N/D
849;TRAVESIA                ;DE    ;GANIMEDES                                       ;impar;NUM;1;  ;9999;  ;28023;N/D
849;TRAVESIA                ;DE    ;GANIMEDES                                       ;par  ;NUM;2;  ;9998;  ;28023;N/D
850;CALLE                   ;DE    ;VALDESQUI                                       ;impar;NUM;1;  ;9999;  ;28023;N/D
850;CALLE                   ;DE    ;VALDESQUI                                       ;par  ;NUM;2;  ;9998;  ;28023;N/D
851;CALLE                   ;DE    ;JOSE ORTUÑO PONCE                               ;impar;NUM;1;  ;9999;  ;28021;N/D
851;CALLE                   ;DE    ;JOSE ORTUÑO PONCE                               ;par  ;NUM;2;  ;9998;  ;28021;N/D
852;CALLE                   ;DE    ;HERENCIA                                        ;impar;NUM;1;  ;9999;  ;28037;N/D
852;CALLE                   ;DE    ;HERENCIA                                        ;par  ;NUM;2;  ;9998;  ;28037;N/D
853;CALLE                   ;DE    ;HINOJOSA DEL DUQUE                              ;impar;NUM;1;  ;9999;  ;28037;N/D
853;CALLE                   ;DE    ;HINOJOSA DEL DUQUE                              ;par  ;NUM;2;  ;9998;  ;28037;N/D
854;CALLE                   ;DE    ;JOSE RAMON VIZCAINO                             ;impar;NUM;1;  ;9999;  ;28037;N/D
854;CALLE                   ;DE    ;JOSE RAMON VIZCAINO                             ;par  ;NUM;2;  ;9998;  ;28037;N/D
855;CALLE                   ;DE    ;FRANCISCO IÑIGUEZ ALMECH                        ;impar;NUM;1;  ;9999;  ;28037;N/D
855;CALLE                   ;DE    ;FRANCISCO IÑIGUEZ ALMECH                        ;par  ;NUM;2;  ;9998;  ;28037;N/D
856;PLAZA                   ;DE    ;NUESTRA SEÑORA DE LA CANDELARIA                 ;impar;NUM;1;  ;9999;  ;28037;N/D
856;PLAZA                   ;DE    ;NUESTRA SEÑORA DE LA CANDELARIA                 ;par  ;NUM;2;  ;9998;  ;28037;N/D
857;GLORIETA                ;DEL   ;YUCATAN                                         ;impar;NUM;1;  ;9999;  ;28042;N/D
857;GLORIETA                ;DEL   ;YUCATAN                                         ;par  ;NUM;2;  ;9998;  ;28042;N/D
858;AVENIDA                 ;DE LOS;ANDES                                           ;impar;NUM;1;  ;9999;  ;28043;N/D
858;AVENIDA                 ;DE LOS;ANDES                                           ;par  ;NUM;2;  ;9998;  ;28042;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;impar;NUM;1;  ;13;  ;28043;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;impar;NUM;15;  ;39;  ;28043;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;impar;NUM;41;  ;81;  ;28043;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;impar;NUM;83;  ;9999;  ;28043;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;par  ;NUM;2;  ;20;  ;28043;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;par  ;NUM;22;  ;40;  ;28043;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;par  ;NUM;42;  ;52;  ;28043;N/D
859;AVENIDA                 ;DE    ;MACHUPICHU                                      ;par  ;NUM;54;  ;9998;  ;28043;N/D
860;CALLE                   ;DE    ;DOÑA GUIOMAR                                    ;impar;NUM;1;  ;9999;  ;28033;N/D
860;CALLE                   ;DE    ;DOÑA GUIOMAR                                    ;par  ;NUM;2;  ;9998;  ;28033;N/D
861;GLORIETA                ;DE    ;SAN MARTIN DE LA VEGA                           ;impar;NUM;1;  ;9999;  ;28041;N/D
861;GLORIETA                ;DE    ;SAN MARTIN DE LA VEGA                           ;par  ;NUM;2;  ;9998;  ;28041;N/D
862;TRAVESIA                ;DE    ;SANTA MARIA MAGDALENA                           ;impar;NUM;1;  ;9999;  ;28016;N/D
862;TRAVESIA                ;DE    ;SANTA MARIA MAGDALENA                           ;par  ;NUM;2;  ;9998;  ;28016;N/D
863;PLAZA                   ;DEL   ;DESCUBRIDOR DIEGO DE ORDAS                      ;impar;NUM;1;  ;9999;  ;28003;N/D
863;PLAZA                   ;DEL   ;DESCUBRIDOR DIEGO DE ORDAS                      ;par  ;NUM;2;  ;9998;  ;28003;N/D
864;CALLE                   ;DE    ;PUERTO REAL                                     ;impar;NUM;1;  ;9999;  ;28043;N/D
864;CALLE                   ;DE    ;PUERTO REAL                                     ;par  ;NUM;2;  ;9998;  ;28043;N/D
865;CALLE                   ;DE    ;BRAOJOS                                         ;impar;NUM;1;  ;9999;  ;28035;N/D
865;CALLE                   ;DE    ;BRAOJOS                                         ;par  ;NUM;2;  ;9998;  ;28035;N/D
866;JARDIN                  ;DE    ;JOAQUIN MASMITJA                                ;impar;NUM;1;  ;9999;  ;28002;N/D
866;JARDIN                  ;DE    ;JOAQUIN MASMITJA                                ;par  ;NUM;2;  ;9999;  ;28002;N/D
867;JARDINES                ;DE    ;CONCEJAL ALEJANDRO MUÑOZ REVENGA                ;impar;NUM;1;  ;9999;  ;28015;N/D
867;JARDINES                ;DE    ;CONCEJAL ALEJANDRO MUÑOZ REVENGA                ;par  ;NUM;2;  ;9999;  ;28015;N/D
868;CALLE                   ;DEL   ;PUERTO DE MIRAVETE                              ;impar;NUM;1;  ;9999;  ;28045;N/D
868;CALLE                   ;DEL   ;PUERTO DE MIRAVETE                              ;par  ;NUM;2;  ;9998;  ;28045;N/D
869;CALLE                   ;DEL   ;PUERTO DE LA CRUZ VERDE                         ;impar;NUM;1;  ;9999;  ;28045;N/D
869;CALLE                   ;DEL   ;PUERTO DE LA CRUZ VERDE                         ;par  ;NUM;2;  ;9998;  ;28045;N/D
870;CALLE                   ;DEL   ;TEJO                                            ;impar;NUM;1;  ;9999;  ;28045;N/D
870;CALLE                   ;DEL   ;TEJO                                            ;par  ;NUM;2;  ;9998;  ;28045;N/D
871;CALLE                   ;DEL   ;JACARANDA                                       ;impar;NUM;1;  ;9999;  ;28045;N/D
871;CALLE                   ;DEL   ;JACARANDA                                       ;par  ;NUM;2;  ;9998;  ;28045;N/D
872;CALLE                   ;DEL   ;ALMEZ                                           ;impar;NUM;1;  ;9999;  ;28045;N/D
872;CALLE                   ;DEL   ;ALMEZ                                           ;par  ;NUM;2;  ;9998;  ;28045;N/D
